matrix_name,matrix_size,nnz,solver,tolerance,max_iters,rhs,precision,prec,prec_kv,prec_label,construction_time,is_converged,iters,true_relres_2,final_relres_2,final_relerr_2,final_relerr_A,solve_time,solve_status,condition_number
Boeing/msc04515,4515,97707,pcg,1e-12,9030,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,5482719.06197289
Boeing/msc10848,10848,1229776,pcg,1e-12,21696,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,32873379211.5967
Boeing/msc23052,23052,1142686,pcg,1e-12,46104,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,1395293246641.22
Nasa/nasa1824,1824,39208,pcg,1e-12,3648,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,6626362.28905092
Nasa/nasa2910,2910,174296,pcg,1e-12,5820,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,17649962.4795213
Nasa/nasa4704,4704,104756,pcg,1e-12,9408,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,123942245.516897
ND/nd12k,36000,14220946,pcg,1e-12,72000,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,21797578.2699976
ND/nd3k,9000,3279690,pcg,1e-12,18000,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,61221699.5096589
ND/nd6k,18000,6897316,pcg,1e-12,36000,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,55532568.608661
HB/nos3,960,15844,pcg,1e-12,1920,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,73468.3184488625
HB/nos7,729,4617,pcg,1e-12,1458,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",0.000276875,1,15.0,1.90508085824748e-08,2.43349661218231e-13,1.3374082300475602e-09,1.20901595619343e-09,0.0003652916666666,reached_tol,4054067751.28105
Simon/olafu,16146,1015156,pcg,1e-12,32292,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,2253218549365.82
Williams/pdb1HYS,36417,4344765,pcg,1e-12,72834,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,2104123159162.61
HB/plat1919,1919,32399,pcg,1e-12,3838,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,1.37167507698719e+18
HB/plat362,362,5786,pcg,1e-12,724,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,741827882500.932
Simon/raefsky4,19779,1316789,pcg,1e-12,39558,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,151715430521234.0
Cylshell/s1rmq4m1,5489,262411,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,3579777.21395883
Cylshell/s1rmt3m1,5489,217651,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,5350235.73004992
Cylshell/s2rmq4m1,5489,263351,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,322244379.244623
Cylshell/s2rmt3m1,5489,217681,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,484023419.231815
Cylshell/s3rmq4m1,5489,262943,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,30666914794.6389
Cylshell/s3rmt3m1,5489,217669,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,45715626071.1956
Cylshell/s3rmt3m3,5357,207123,pcg,1e-12,10714,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,44389925153.9945
DNVS/ship_001,34920,3896496,pcg,1e-12,69840,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,3959640918234.16
TKK/smt,25710,3749582,pcg,1e-12,51420,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,6125998216.27178
Cannizzo/sts4098,4098,72356,pcg,1e-12,8196,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,450948604.203564
DNVS/thread,29736,4444880,pcg,1e-12,59472,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,63798637401.6338
GHS_psdef/vanbody,47072,2329056,pcg,1e-12,94144,ones,double,ic,"ictype=ict,droptol=1e-4,michol=on","ic (ICT, droptol=1e-4, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,9.43933175029573e+18
HB/494_bus,494,1666,pcg,1e-12,988,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.0002032916666666,1,14.0,1.49035547784266e-13,1.49146694341577e-13,2.22557423911806e-12,1.20189179622572e-12,0.0002142916666666,reached_tol,3890550.25264951
ACUSIM/Pres_Poisson,14822,715804,pcg,1e-12,29644,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.0599484166666667,1,33.0,7.24118224579148e-13,7.21859511826068e-13,4.71089284312266e-13,1.0317880260476998e-12,0.058358,reached_tol,3198340.84967885
HB/bcsstk01,48,400,pcg,1e-12,96,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.0001267916666666,1,8.0,7.45693590565072e-14,7.45275316291758e-14,2.0368585090361598e-11,1.40373881834412e-13,6.55e-05,reached_tol,1597600.87587006
HB/bcsstk04,132,3648,pcg,1e-12,264,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.0001692916666666,1,10.0,5.22723327657786e-13,5.22710649628678e-13,1.8147567870451001e-10,7.17008029339e-13,0.000121375,reached_tol,5609375.60457121
HB/bcsstk06,420,7860,pcg,1e-12,840,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,12247856.5708119
HB/bcsstk07,420,7860,pcg,1e-12,840,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,12162071.1985632
HB/bcsstk08,1074,12960,pcg,1e-12,2148,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,47262063.1979324
HB/bcsstk11,1473,34241,pcg,1e-12,2946,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,525024386.196771
HB/bcsstk12,1473,34241,pcg,1e-12,2946,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,525024387.58949
HB/bcsstk13,2003,83883,pcg,1e-12,4006,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,45677053335.9629
HB/bcsstk14,1806,63454,pcg,1e-12,3612,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.0030617083333333,1,18.0,1.62549225892345e-13,1.62607188383448e-13,9.224049708189448e-11,6.93018245920847e-13,0.002453875,reached_tol,13100409789.5233
HB/bcsstk15,3948,117816,pcg,1e-12,7896,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.0091577083333333,1,26.0,4.69464621904984e-13,4.6941400873908e-13,2.63314145896089e-10,1.7310801728576899e-12,0.0078448333333333,reached_tol,7966070845.88229
HB/bcsstk17,10974,428650,pcg,1e-12,21948,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,19534121273.7795
HB/bcsstk18,11948,149090,pcg,1e-12,23896,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,648596439897.997
HB/bcsstk19,817,6853,pcg,1e-12,1634,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,281349111943.787
HB/bcsstk20,485,3135,pcg,1e-12,970,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,7483377362392.46
HB/bcsstk23,3134,45178,pcg,1e-12,6268,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,6935671021943.29
HB/bcsstk24,3562,159910,pcg,1e-12,7124,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,637380867547.079
HB/bcsstk25,15439,252241,pcg,1e-12,30878,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,12824709378641.3
HB/bcsstk26,1922,30336,pcg,1e-12,3844,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,439058176.536155
HB/bcsstk27,1224,56126,pcg,1e-12,2448,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.0010284583333333,1,10.0,4.65154192322513e-14,4.65400491089239e-14,1.5193366367571798e-12,1.26627546549728e-13,0.0009982916666666,reached_tol,77097.4765803986
HB/bcsstk28,4410,219024,pcg,1e-12,8820,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,6275235627.48691
Boeing/bcsstk36,23052,1143140,pcg,1e-12,46104,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,1421259915008.75
Boeing/bcsstk38,8032,355460,pcg,1e-12,16064,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,6.34310280145563e+16
HB/bcsstm12,1473,19659,pcg,1e-12,2946,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.000255625,1,10.0,1.39190812311442e-13,1.39197110163827e-13,7.271600336163819e-12,1.27622003961436e-13,0.000548375,reached_tol,888455.263455732
Lourakis/bundle1,10581,770811,pcg,1e-12,21162,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",2.89331620833333,1,12.0,7.57280863530138e-13,7.5697130805838e-13,4.7934434154569e-12,2.03000396229553e-12,0.11851375,reached_tol,13305.5359927494
TKK/cbuckle,13681,676515,pcg,1e-12,27362,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,80855707.0688128
GHS_psdef/cvxbqp1,50000,349968,pcg,1e-12,100000,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,9373057.75524576
FIDAP/ex10,2410,54840,pcg,1e-12,4820,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,2056900587116.03
FIDAP/ex10hs,2548,57308,pcg,1e-12,5096,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,1269503477666.13
FIDAP/ex13,2568,75628,pcg,1e-12,5136,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,4009583642177200.0
FIDAP/ex15,6867,98671,pcg,1e-12,13734,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,14326420467489.8
FIDAP/ex3,1821,52685,pcg,1e-12,3642,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,61136155217.2379
FIDAP/ex33,1733,22189,pcg,1e-12,3466,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,12008117207541.5
FIDAP/ex5,27,279,pcg,1e-12,54,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.0001030416666666,1,45.0,8.458861135633401e-10,1.2981675353468501e-15,1.36771376149885e-10,1.52815240925279e-10,0.0001071666666666,reached_tol,132277836.528642
FIDAP/ex9,3363,99471,pcg,1e-12,6726,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,40810936828233.9
GHS_psdef/gridgena,48962,512084,pcg,1e-12,97924,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,568488.052246905
Oberwolfach/gyro,17361,1021159,pcg,1e-12,34722,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,3487732786.23306
Oberwolfach/gyro_k,17361,1021159,pcg,1e-12,34722,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,4437059289.93895
Oberwolfach/gyro_m,17361,340431,pcg,1e-12,34722,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.10341425,1,15.0,7.01381485173554e-13,7.01380624168733e-13,1.8650474711152701e-10,4.78315093894413e-12,0.0304703333333333,reached_tol,11239593.4318719
HB/lund_a,147,2449,pcg,1e-12,294,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.0001430416666666,1,9.0,2.47242550153998e-13,2.47234535227698e-13,2.6583268215919695e-11,4.42581222183766e-13,9.575e-05,reached_tol,5442963.43505828
Boeing/msc01050,1050,26198,pcg,1e-12,2100,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.0003630833333333,1,24.0,7.17439243711809e-13,7.16514369413523e-13,0.0009844324171812,3.20790201132235e-10,0.0012292083333333,reached_tol,8999511679820590.0
Boeing/msc01440,1440,44998,pcg,1e-12,2880,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.001925,1,32.0,9.69169696128929e-13,9.6915621180368e-13,8.42485784981037e-10,3.3934447355809697e-12,0.003412875,reached_tol,7001447.26464525
Boeing/msc04515,4515,97707,pcg,1e-12,9030,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.003346625,1,52.0,6.67844292225811e-13,6.67804235973139e-13,1.04021865737499e-11,1.38608338907401e-12,0.013200125,reached_tol,5482719.06197289
Boeing/msc10848,10848,1229776,pcg,1e-12,21696,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,32873379211.5967
Boeing/msc23052,23052,1142686,pcg,1e-12,46104,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,1395293246641.22
Nasa/nasa1824,1824,39208,pcg,1e-12,3648,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,6626362.28905092
Nasa/nasa2910,2910,174296,pcg,1e-12,5820,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,17649962.4795213
Nasa/nasa4704,4704,104756,pcg,1e-12,9408,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,123942245.516897
ND/nd12k,36000,14220946,pcg,1e-12,72000,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,21797578.2699976
ND/nd3k,9000,3279690,pcg,1e-12,18000,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,61221699.5096589
ND/nd6k,18000,6897316,pcg,1e-12,36000,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,55532568.608661
HB/nos3,960,15844,pcg,1e-12,1920,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.0006965416666666,1,9.0,2.2175744442942905e-14,2.200224367547e-14,1.56429150474464e-13,3.5538865552527804e-14,0.0006062083333333,reached_tol,73468.3184488625
HB/nos7,729,4617,pcg,1e-12,1458,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.000317375,1,16.0,1.76861791524288e-08,1.48931552366024e-14,1.1144340830563402e-09,1.00744794705175e-09,0.0004993333333333,reached_tol,4054067751.28105
Simon/olafu,16146,1015156,pcg,1e-12,32292,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,2253218549365.82
Williams/pdb1HYS,36417,4344765,pcg,1e-12,72834,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,2104123159162.61
HB/plat1919,1919,32399,pcg,1e-12,3838,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,1.37167507698719e+18
HB/plat362,362,5786,pcg,1e-12,724,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,741827882500.932
Simon/raefsky4,19779,1316789,pcg,1e-12,39558,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,151715430521234.0
Cylshell/s1rmq4m1,5489,262411,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,3579777.21395883
Cylshell/s1rmt3m1,5489,217651,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,5350235.73004992
Cylshell/s2rmq4m1,5489,263351,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,322244379.244623
Cylshell/s2rmt3m1,5489,217681,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,484023419.231815
Cylshell/s3rmq4m1,5489,262943,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,30666914794.6389
Cylshell/s3rmt3m1,5489,217669,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,45715626071.1956
Cylshell/s3rmt3m3,5357,207123,pcg,1e-12,10714,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,44389925153.9945
DNVS/ship_001,34920,3896496,pcg,1e-12,69840,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,3959640918234.16
TKK/smt,25710,3749582,pcg,1e-12,51420,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,6125998216.27178
Cannizzo/sts4098,4098,72356,pcg,1e-12,8196,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",0.0068307083333333,1,23.0,6.79213578300243e-13,6.78941435514251e-13,8.008539874549031e-10,1.1658494146920001e-11,0.0056294166666666,reached_tol,450948604.203564
DNVS/thread,29736,4444880,pcg,1e-12,59472,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,63798637401.6338
GHS_psdef/vanbody,47072,2329056,pcg,1e-12,94144,ones,double,ic,"ictype=ict,droptol=1e-4","ic (ICT, droptol=1e-4)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,9.43933175029573e+18
HB/494_bus,494,1666,pcg,1e-12,988,ones,double,ic,"ictype=nofill,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (nofill, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001445416666666,1,105.0,8.08482264714248e-13,8.08229796050497e-13,1.9888187429263798e-11,8.51693556814744e-12,0.0011562083333333,reached_tol,3890550.25264951
ACUSIM/Pres_Poisson,14822,715804,pcg,1e-12,29644,ones,double,ic,"ictype=nofill,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (nofill, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0099782916666666,1,595.0,9.18193097531033e-13,9.08430665559412e-13,2.82629889345732e-13,9.3857033446857e-13,0.537952333333333,reached_tol,3198340.84967885
HB/bcsstk01,48,400,pcg,1e-12,96,ones,double,ic,"ictype=nofill,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (nofill, diagcomp=max(sum(abs(A),2)./diag(A))-2)",9.025e-05,1,49.0,2.696259751872681e-15,2.769824041828571e-15,1.83272862483734e-13,4.74540217814005e-15,0.0001355833333333,reached_tol,1597600.87587006
HB/bcsstk04,132,3648,pcg,1e-12,264,ones,double,ic,"ictype=nofill,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (nofill, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000137625,1,82.0,2.01252974024143e-13,2.01255504350061e-13,1.32264737162044e-11,5.03907208179852e-13,0.0005451666666666,reached_tol,5609375.60457121
HB/bcsstk06,420,7860,pcg,1e-12,840,ones,double,ic,"ictype=nofill,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (nofill, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001097083333333,1,423.0,9.50276363214921e-13,9.50283378564808e-13,2.4451256775925603e-09,6.55103774562075e-12,0.006406375,reached_tol,12247856.5708119
HB/bcsstk07,420,7860,pcg,1e-12,840,ones,double,ic,"ictype=nofill,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (nofill, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000140375,1,423.0,9.50276363214921e-13,9.50283378564808e-13,2.4451256775925603e-09,6.55103774562075e-12,0.0067095,reached_tol,12162071.1985632
HB/bcsstk08,1074,12960,pcg,1e-12,2148,ones,double,ic,"ictype=nofill,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (nofill, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000266625,1,192.0,8.845789387650199e-13,8.84533484472585e-13,1.4866483963719601e-09,1.9748101645205297e-11,0.0061485416666666,reached_tol,47262063.1979324
HB/bcsstk11,1473,34241,pcg,1e-12,2946,ones,double,ic,"ictype=nofill,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (nofill, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000240125,0,2946.0,7.36330063204802e-09,7.363300687933471e-09,0.0010905612863896,6.336149459605e-07,0.17811975,max_iterations,525024386.196771
HB/bcsstk12,1473,34241,pcg,1e-12,2946,ones,double,ic,"ictype=nofill,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (nofill, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0002120416666666,0,2946.0,7.36330063204802e-09,7.363300687933471e-09,0.0010905612863896,6.336149459605e-07,0.178782875,max_iterations,525024387.58949
HB/bcsstk13,2003,83883,pcg,1e-12,4006,ones,double,ic,"ictype=nofill,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (nofill, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0011656666666666,1,1463.0,9.53356046985369e-13,9.53278284454737e-13,6.207692230971541e-09,6.2651106699711794e-12,0.167279708333333,reached_tol,45677053335.9629
HB/bcsstk14,1806,63454,pcg,1e-12,3612,ones,double,ic,"ictype=nofill,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (nofill, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000666,1,490.0,8.922427014482179e-13,8.9224476900711e-13,2.01380480319393e-09,1.0015569969778299e-11,0.043971625,reached_tol,13100409789.5233
